DATE,Construction,Legal,CustomerService,Architecture,Community_SocialService,ScientificResearch_Development,Security_PublicSafety,Driving,LogisticsSupport,Dental,Admininstrative,Productions_Manufacturing,Loading_Stocking,Childcare,Nursing,Insurance,MedicalTechnician,Marketing,ITOperations_Helpdesk,Installation_Maintenance,MedicalInformation,Retail,IndustrialEngineering,ProjectManagement,Accounting,Mathematics,Banking_Finance,PersonalCare_HomeHealth,Sports,CilvilEngineering,Management,Media_Communication,ElectricalEngineering,Education_Instruction,InformationDesign_Documentation,Hospitality_Tourism,FoodPreparation_Service,HumanResource,Therapy,Beauty_Wellness,Veterinary,Physicians_Surgeons,Cleaning_Sanitation,SoftwareDevelopment,Sales,Arts_Entertainment
2022-04-25,158.92,176.01,139.06,156.35,159.38,181.64,171.9,147.84,194.86,152.05,176.12,196.41,187.03,160.85,164.03,171.9,175.44,170.08,163.46,148.51,178.43,132.8,183.0,181.67,189.99,189.82,191.0,178.01,135.78,172.54,148.97,161.46,174.9,154.82,186.65,123.64,142.29,219.06,157.76,106.04,162.03,174.0,159.83,220.68,129.02,153.65
2022-04-26,158.74,175.88,139.25,156.14,159.52,181.26,171.39,148.01,195.08,152.64,177.14,196.64,187.29,160.47,164.02,172.04,175.67,169.67,163.51,148.55,178.68,133.16,182.92,181.72,191.92,190.06,191.03,177.98,135.65,172.64,149.06,161.33,174.75,154.18,186.53,123.95,142.77,219.07,158.05,106.18,162.05,174.0,159.92,220.61,128.86,153.7
2022-04-27,158.43,174.78,139.11,155.31,159.25,180.14,171.3,147.67,194.96,152.11,177.72,196.57,187.36,159.94,163.56,171.96,175.48,167.68,163.12,148.49,178.57,133.42,181.79,181.1,193.32,188.41,190.11,177.8,135.37,172.4,148.64,159.9,174.24,153.1,185.18,123.48,142.98,217.52,157.08,106.32,161.61,173.27,159.93,218.45,128.21,152.47
2022-04-28,158.19,174.53,139.0,154.83,159.32,179.79,170.96,147.46,195.23,151.52,178.38,196.69,187.37,159.71,163.34,172.15,175.4,167.39,163.12,148.39,178.55,133.44,181.68,181.08,195.33,188.12,189.86,177.83,135.21,172.44,148.35,159.2,173.88,153.15,185.08,122.91,143.02,217.21,157.06,106.54,161.34,173.0,159.93,218.29,127.98,152.18
2022-04-29,157.93,174.15,138.46,154.4,159.33,179.5,170.44,146.85,195.27,150.91,178.6,196.51,186.91,159.68,163.12,171.69,174.98,167.05,162.92,148.19,178.15,133.31,181.3,180.81,195.88,187.69,188.65,178.0,135.28,172.58,148.02,158.41,173.6,153.2,184.61,122.05,142.92,216.39,156.99,106.2,160.95,172.48,159.85,218.02,127.44,152.32
2022-04-30,157.48,173.6,137.74,154.13,159.28,179.05,170.05,146.12,195.13,149.68,178.62,196.12,186.48,159.51,162.97,170.82,174.65,166.56,162.66,147.94,177.59,133.09,181.18,180.35,195.81,187.24,187.39,178.12,135.41,172.63,147.75,157.62,173.37,153.05,184.16,121.29,142.87,215.47,156.71,105.44,160.67,171.78,159.71,217.9,126.87,152.09
2022-05-01,157.13,173.29,137.59,154.01,159.3,179.05,169.95,146.29,195.49,148.71,179.12,196.05,186.94,159.45,163.0,170.6,174.58,166.41,162.89,147.91,177.65,133.67,181.44,180.16,196.9,186.92,187.63,178.32,135.64,173.0,148.76,157.01,173.32,152.84,184.12,121.81,144.23,215.06,156.69,104.65,160.52,171.38,159.83,218.0,126.87,152.14
2022-05-02,156.84,173.16,137.17,153.82,159.32,178.92,169.75,146.41,195.53,147.69,179.36,196.03,186.91,159.64,163.0,170.1,174.53,166.16,162.53,147.78,177.83,133.72,181.8,179.85,197.47,185.99,187.2,178.54,135.79,173.32,148.45,156.51,173.38,152.61,183.84,121.45,144.25,214.52,156.6,104.35,160.31,171.09,159.75,217.88,126.86,152.53
2022-05-03,156.55,173.19,136.73,153.81,159.25,178.81,169.72,146.21,195.73,146.55,179.54,195.99,186.73,159.56,163.04,169.49,174.44,166.16,162.69,147.71,177.97,133.77,182.24,179.75,197.88,185.57,186.87,178.47,136.07,173.76,148.03,156.04,173.34,152.46,183.9,120.6,143.91,214.1,156.25,102.88,160.19,170.78,159.64,218.06,126.87,152.77
2022-05-04,156.48,174.05,136.72,154.43,159.56,179.28,169.83,146.02,196.17,145.74,180.08,196.29,186.91,159.72,163.54,169.18,174.93,167.73,163.3,147.76,178.5,134.0,183.81,180.39,198.74,186.52,187.56,178.62,136.54,174.47,148.09,157.08,173.9,152.75,185.32,120.52,143.81,215.15,156.84,101.13,160.3,171.24,159.62,220.38,127.46,154.53
2022-05-05,156.39,173.93,136.47,154.83,159.45,178.91,169.75,145.72,196.09,144.86,180.24,196.54,186.66,159.81,163.53,168.53,175.04,167.79,163.36,147.71,178.52,134.12,184.21,180.44,198.65,185.9,186.89,178.52,136.69,174.92,147.82,157.35,174.01,152.6,185.37,120.41,143.64,214.84,156.16,99.23,160.34,171.2,159.55,220.7,127.63,155.38
2022-05-06,156.25,173.92,136.23,155.23,159.35,178.68,169.49,145.38,196.03,144.15,180.39,196.8,186.41,159.85,163.59,168.28,175.25,167.86,163.32,147.73,178.47,134.19,184.91,180.52,198.61,185.64,186.83,178.23,136.89,175.27,147.62,157.73,174.37,152.41,185.71,120.39,143.42,214.68,155.68,97.68,160.38,171.3,159.49,221.28,127.86,156.15
2022-05-07,156.02,173.85,136.11,155.38,159.25,178.39,169.13,144.85,195.74,143.85,180.39,196.8,186.08,159.86,163.58,168.37,175.2,167.94,163.04,147.72,178.35,134.23,185.14,180.59,198.53,185.06,186.75,177.89,136.81,175.47,147.35,157.92,174.41,152.18,185.89,120.19,143.18,214.47,155.61,96.5,160.35,171.39,159.58,221.59,128.0,156.71
2022-05-08,155.95,173.97,135.94,155.68,159.22,178.16,168.86,144.34,195.56,143.38,180.38,196.93,185.45,160.08,163.57,168.44,175.12,168.11,162.7,147.78,178.1,133.71,185.41,180.72,198.47,184.56,186.61,177.52,136.68,175.76,146.04,158.38,174.28,152.16,186.17,119.17,141.62,214.39,155.34,95.65,160.39,171.59,159.5,221.96,128.04,157.34
2022-05-09,156.04,174.15,136.02,156.15,159.23,177.98,168.61,143.92,195.79,142.96,180.5,197.09,185.48,160.19,163.62,168.7,175.07,168.45,163.08,148.04,177.85,133.95,185.83,181.02,198.82,184.75,187.19,177.2,136.65,176.1,146.12,158.85,174.33,152.21,186.76,119.12,141.48,214.46,155.21,94.42,160.59,171.73,159.67,222.69,128.24,157.75
2022-05-10,156.11,174.28,136.04,156.56,159.27,177.82,168.2,143.43,195.79,142.81,180.56,197.32,185.34,160.59,163.68,169.01,175.09,168.61,162.92,148.2,177.61,134.17,186.21,181.19,199.13,184.53,187.56,177.13,136.42,176.44,146.17,159.25,174.6,152.16,186.97,119.16,141.54,214.47,155.25,94.27,160.66,171.83,159.89,223.19,128.43,158.13
2022-05-11,156.08,174.38,136.01,156.72,159.31,177.77,167.64,143.09,195.57,142.53,180.48,197.35,185.03,160.96,163.44,169.19,174.73,168.51,162.59,148.28,176.97,134.29,186.34,181.09,199.46,184.33,187.86,176.85,136.12,176.64,146.18,159.17,174.79,152.05,186.86,119.08,141.6,214.3,155.17,94.42,160.85,171.7,159.98,223.32,128.54,158.1
2022-05-12,156.13,174.63,136.02,156.95,159.44,177.75,167.1,143.0,195.55,142.05,180.48,197.26,185.11,161.32,163.28,169.43,174.53,168.47,162.26,148.39,176.58,134.62,186.44,180.97,200.02,184.24,189.03,176.73,136.0,176.86,146.19,159.23,175.04,151.88,187.11,118.99,141.76,214.41,155.37,94.85,161.19,171.6,160.08,223.41,128.78,157.78
2022-05-13,156.29,174.67,135.95,157.21,159.41,177.46,166.75,142.99,195.21,141.54,180.34,197.1,185.04,161.69,162.99,169.19,174.1,168.24,161.95,148.39,176.08,134.89,186.31,180.74,200.4,183.73,189.44,176.73,135.58,177.06,146.0,159.13,175.09,151.66,187.11,118.85,141.86,214.22,155.44,95.29,161.74,171.34,160.08,223.19,128.9,157.27
2022-05-14,156.65,174.92,135.86,157.67,159.54,177.39,166.42,143.36,195.07,141.29,180.42,197.45,185.4,162.3,163.11,168.88,174.14,168.27,161.93,148.49,176.15,135.06,186.53,180.62,200.95,183.42,190.04,176.93,135.4,176.95,145.83,159.6,175.29,151.62,187.28,118.83,141.96,214.34,155.59,95.77,162.42,171.44,160.18,223.07,129.15,157.25
2022-05-15,156.9,174.94,135.84,157.88,159.58,177.22,166.01,143.48,194.58,141.18,180.38,197.51,185.67,162.74,163.22,168.44,174.13,168.13,161.85,148.54,176.07,135.5,186.65,180.39,201.24,183.09,190.22,177.08,135.2,176.69,145.54,159.89,176.02,151.5,187.31,118.73,142.11,214.23,155.71,96.26,163.08,171.48,160.36,222.93,129.31,157.18
2022-05-16,157.05,174.92,135.79,157.98,159.66,177.12,165.74,143.75,193.99,141.17,180.32,197.52,185.63,163.23,163.46,167.86,174.19,167.95,161.7,148.51,176.08,135.73,186.58,180.11,201.37,182.74,190.41,177.29,135.02,176.33,145.17,160.19,176.5,151.35,187.33,118.65,142.28,214.13,155.85,96.71,163.71,171.59,160.58,222.72,129.42,157.09
2022-05-17,156.97,174.71,135.8,157.94,159.63,176.63,165.41,144.36,193.03,141.3,180.16,197.44,185.74,163.63,163.55,167.38,174.1,167.55,161.1,148.45,175.84,135.93,186.42,179.5,201.2,181.75,190.08,177.33,134.91,175.82,144.73,160.32,176.83,151.26,186.88,118.51,142.45,213.63,156.06,97.22,164.38,171.67,160.69,221.97,129.49,156.86
2022-05-18,156.9,174.75,135.89,158.03,159.63,176.24,165.44,144.99,192.46,141.63,180.12,197.39,186.03,164.01,163.92,167.19,174.24,167.52,160.97,148.56,176.12,136.35,186.36,179.44,201.23,180.93,190.21,177.6,134.83,175.51,144.42,161.24,177.09,151.23,187.1,118.68,142.58,213.59,156.24,97.82,165.14,171.88,160.97,221.65,129.73,156.77
2022-05-19,156.66,174.69,135.97,157.87,159.49,175.75,165.47,145.22,191.7,142.29,180.02,197.27,186.04,164.42,164.32,167.17,174.35,167.3,160.73,148.57,176.26,136.49,186.36,179.35,200.97,180.24,190.02,177.57,134.66,174.97,144.0,161.91,177.33,151.16,187.09,118.88,142.54,213.16,156.26,98.14,165.53,172.18,161.06,221.24,129.67,156.87
2022-05-20,156.38,174.85,136.17,157.47,159.42,175.34,165.44,145.67,191.37,142.83,179.95,197.22,185.92,164.82,164.8,167.54,174.56,167.15,160.57,148.63,176.65,136.65,186.51,179.39,200.83,179.97,189.82,177.5,134.65,174.38,143.82,162.63,177.77,151.2,187.18,119.07,142.82,213.03,156.27,98.57,165.98,172.57,161.23,220.9,129.66,157.11
2022-05-21,155.98,174.48,136.2,156.74,159.04,174.42,165.44,146.01,190.71,143.16,179.58,196.45,185.19,165.03,164.9,167.42,174.31,166.45,159.91,148.39,176.22,136.89,186.0,179.08,200.23,179.4,189.19,177.31,134.56,173.94,143.54,162.69,177.77,150.98,186.83,119.11,142.97,212.44,156.03,99.03,166.33,172.35,161.17,220.26,129.43,156.84
2022-05-22,155.82,174.68,136.4,156.4,158.99,174.0,165.7,146.22,190.56,143.35,179.55,196.37,184.9,165.32,165.1,168.0,174.31,166.17,159.4,148.36,176.22,137.09,186.03,179.27,200.24,179.25,189.21,177.14,134.56,173.85,143.48,163.17,177.98,151.03,187.03,119.44,143.16,212.43,155.89,99.58,166.69,172.39,161.17,219.96,129.47,156.9
2022-05-23,155.69,174.71,136.59,156.1,158.86,173.45,165.9,146.64,190.14,143.48,179.54,196.29,184.75,165.71,165.15,168.57,174.21,165.87,158.82,148.31,176.19,137.1,186.08,179.39,200.26,178.92,189.18,176.84,134.64,173.79,143.41,163.54,178.17,151.17,187.12,119.79,143.3,212.35,155.71,100.19,167.0,172.24,161.06,219.54,129.44,156.85
2022-05-24,155.9,174.97,136.7,155.91,158.8,173.12,166.21,147.02,189.91,143.59,179.6,196.25,184.72,166.1,165.28,169.17,174.23,165.7,158.65,148.32,176.26,137.24,186.25,179.79,200.48,179.37,189.25,176.61,134.72,173.8,143.49,164.01,178.35,151.28,187.66,120.08,143.45,212.5,155.54,101.26,167.01,172.04,161.0,219.62,129.5,156.89
2022-05-25,156.1,174.98,136.8,155.66,158.76,172.7,166.35,147.69,189.39,143.46,179.62,196.15,184.55,166.39,165.29,169.65,174.25,165.21,158.42,148.21,176.24,137.21,186.32,179.71,200.53,179.75,189.11,176.15,134.79,173.7,143.44,164.02,178.51,151.38,187.7,120.13,143.41,212.46,155.42,102.38,166.91,171.81,160.76,219.44,129.37,156.76
2022-05-26,156.34,174.89,136.81,155.37,158.6,172.16,166.51,148.96,189.35,143.24,179.55,196.07,184.29,166.07,165.03,170.0,174.01,164.74,158.45,148.07,176.1,137.16,186.24,179.59,200.45,179.95,188.97,175.7,134.91,173.7,143.48,163.92,178.55,151.4,187.6,120.01,143.43,212.47,155.19,103.65,166.9,171.36,160.49,219.3,129.24,156.56
2022-05-27,156.67,174.75,136.8,155.37,158.59,171.75,166.64,150.2,188.85,143.91,179.71,196.05,184.76,166.2,165.0,170.41,174.09,164.33,158.47,148.04,177.69,137.15,186.14,179.38,200.36,180.11,188.8,175.24,135.07,173.66,143.37,163.72,178.56,151.52,187.36,119.91,143.14,212.23,155.06,104.69,166.86,171.09,160.19,219.14,129.22,155.97
2022-05-28,156.93,174.83,136.96,155.76,158.72,171.8,166.79,151.4,188.57,144.69,180.13,196.64,185.61,166.04,165.05,171.27,174.43,164.26,158.98,148.22,180.05,137.32,186.62,179.5,200.74,180.76,189.14,174.8,135.29,174.15,143.43,163.88,179.14,151.82,187.48,119.95,142.91,212.32,154.98,105.43,166.77,171.26,159.9,219.32,129.4,155.79
2022-05-29,157.14,174.47,136.88,155.93,158.59,171.34,166.73,152.68,187.85,145.36,180.25,196.65,186.04,166.0,165.01,171.43,174.56,163.85,159.36,148.21,181.92,137.38,186.58,179.13,200.64,180.84,188.85,174.41,135.45,174.3,143.29,163.58,179.28,151.89,186.97,119.81,142.57,211.79,154.8,105.95,166.77,171.18,159.51,219.13,129.36,155.19
2022-05-30,157.45,174.29,136.8,156.16,158.56,171.09,166.77,153.37,187.74,146.14,180.42,196.75,186.54,165.53,165.06,171.69,174.8,163.48,159.79,148.26,183.89,137.64,186.61,178.92,200.65,181.08,188.68,174.18,135.62,174.51,143.23,163.34,179.49,151.98,186.52,119.68,142.19,211.35,154.65,106.22,166.7,171.32,159.2,219.1,129.35,154.63
2022-05-31,157.54,173.98,136.65,156.42,158.4,170.83,166.65,153.94,187.49,146.69,180.51,196.69,186.68,164.92,165.07,171.68,174.96,162.87,158.68,148.19,185.78,137.66,186.5,178.53,200.38,180.84,188.43,173.9,135.74,174.53,143.01,162.98,179.68,151.9,185.86,119.47,141.65,210.57,154.45,105.91,166.81,171.51,158.74,218.86,129.27,154.09
2022-06-01,157.62,173.53,136.36,156.68,158.13,170.68,166.26,153.96,187.43,147.26,180.54,197.21,187.7,164.31,165.13,171.5,175.09,162.51,158.72,148.07,187.58,137.67,186.43,178.2,200.17,180.59,188.28,173.56,135.69,174.55,142.89,162.62,179.78,151.7,185.42,119.28,141.25,209.73,154.33,105.28,167.01,171.71,158.32,218.65,129.25,153.62
2022-06-02,157.8,173.02,136.16,157.22,158.11,170.6,165.87,154.07,187.11,148.3,180.67,197.09,187.98,164.32,165.3,171.29,175.4,162.3,158.59,148.06,189.61,137.8,186.43,177.92,200.21,180.22,188.0,173.41,135.63,174.61,142.75,162.28,179.8,151.76,185.0,119.21,140.9,208.91,154.44,105.37,167.28,172.02,158.08,218.26,129.31,153.22
2022-06-03,157.93,172.45,135.88,157.58,158.0,170.57,165.42,153.64,187.01,148.42,180.54,196.91,187.94,163.86,164.91,170.96,175.4,162.05,158.42,147.88,189.68,138.02,186.17,177.66,200.15,179.9,187.6,173.22,135.48,174.86,142.61,162.02,179.71,151.62,184.52,119.12,140.47,208.13,154.32,104.72,167.39,172.18,157.84,217.84,129.4,153.2
2022-06-04,158.14,172.1,135.61,157.71,158.0,170.59,164.78,153.04,187.27,148.56,180.44,196.72,187.85,163.59,164.9,170.77,175.48,161.88,158.37,147.78,189.62,138.05,186.02,177.5,200.18,179.73,187.64,173.13,135.33,175.09,142.48,161.65,179.66,151.5,184.24,119.03,140.0,207.35,154.32,104.11,167.9,172.42,157.65,217.47,129.55,153.19
2022-06-05,158.26,171.6,135.34,157.77,157.88,170.58,164.2,152.29,187.29,148.89,180.27,196.41,187.64,163.12,164.88,170.51,175.48,161.75,158.44,147.59,189.55,137.96,185.79,177.32,200.24,179.71,187.72,172.85,135.18,175.39,142.27,161.2,179.5,151.45,184.0,118.83,139.51,206.52,154.27,103.6,168.64,172.59,157.49,216.98,129.59,153.09
2022-06-06,158.26,171.08,135.05,157.71,157.8,170.37,163.64,151.86,187.17,149.21,179.99,195.94,187.34,162.86,164.83,170.21,175.41,161.69,158.38,147.38,189.35,137.88,185.45,177.02,200.18,179.71,187.7,172.61,134.89,175.65,142.12,160.68,179.22,151.29,183.7,118.62,138.92,205.58,154.22,103.21,168.61,172.71,157.36,216.37,129.67,152.93
2022-06-07,158.38,170.7,134.83,157.61,157.87,170.32,163.21,151.32,187.52,149.8,179.84,195.67,187.2,162.83,164.81,169.99,175.39,161.89,160.04,147.3,189.13,137.77,185.32,176.95,200.44,179.93,188.11,172.26,134.69,176.15,142.09,160.23,179.02,151.43,183.79,118.45,138.51,204.99,154.27,102.87,168.64,172.92,157.46,215.94,129.79,152.73
2022-06-08,158.5,170.52,134.74,157.39,158.0,170.18,163.02,151.0,187.77,150.65,179.73,194.89,186.23,162.95,164.82,169.88,175.32,162.11,160.22,147.32,188.96,137.64,185.2,176.9,200.58,180.09,188.3,172.42,134.58,176.78,142.0,159.67,179.03,151.68,183.63,118.2,138.12,204.45,154.3,102.29,168.51,173.39,157.61,215.44,129.75,152.3
2022-06-09,158.54,170.48,134.54,157.03,157.94,170.01,162.67,150.47,187.48,150.84,179.52,194.68,186.05,162.5,164.58,169.79,175.04,162.25,160.44,147.3,188.51,137.42,185.02,176.79,200.6,180.41,188.78,172.33,134.52,177.39,141.9,159.08,179.14,151.95,183.6,117.94,137.71,203.85,154.08,101.35,168.33,173.85,157.64,215.16,129.64,151.61
2022-06-10,158.52,170.5,134.21,156.58,157.82,169.76,162.46,150.16,187.2,151.19,179.29,194.37,185.65,162.06,164.46,169.72,174.75,162.27,160.53,147.31,188.11,136.89,184.94,176.64,200.62,180.68,189.36,172.28,134.42,177.83,141.69,158.38,179.1,152.33,183.48,117.66,137.2,203.25,153.79,101.41,168.23,174.2,157.61,214.68,129.5,150.65
2022-06-11,158.57,170.62,134.02,156.43,157.71,169.79,162.48,150.07,186.9,151.59,179.23,194.27,185.45,161.81,164.12,169.63,174.52,162.42,160.59,147.36,187.85,136.55,185.08,176.62,200.81,180.94,189.97,172.06,134.47,178.37,141.61,158.09,179.24,152.82,183.47,117.51,136.89,202.98,153.48,101.78,167.71,174.61,157.64,214.41,129.48,149.91
2022-06-12,158.42,170.61,133.77,156.11,157.65,169.52,162.3,149.91,186.58,152.03,179.0,193.95,184.97,161.68,163.68,169.32,174.25,162.21,160.39,147.35,187.48,136.33,184.91,176.42,200.72,180.72,190.23,171.93,134.34,178.63,141.53,157.52,179.09,153.17,183.14,117.4,136.66,202.57,153.21,102.29,166.74,174.92,157.56,213.93,129.47,149.07
2022-06-13,158.32,170.6,133.61,155.92,157.56,169.42,162.1,149.85,186.15,152.47,178.92,193.76,184.51,161.75,163.33,169.0,174.07,161.91,160.37,147.39,187.22,136.16,184.87,176.36,200.76,180.42,190.66,171.72,134.32,178.96,141.42,157.08,179.1,153.66,182.91,117.36,136.69,202.35,153.0,103.02,166.65,175.28,157.44,213.55,129.53,148.38
2022-06-14,158.23,170.33,133.63,155.68,157.47,169.25,161.91,149.97,185.62,152.91,178.89,193.53,184.53,161.87,162.84,168.73,173.87,161.64,160.25,147.5,186.9,136.33,184.72,176.35,200.76,180.23,191.18,171.74,134.33,179.19,141.38,156.59,178.94,154.04,182.62,117.44,136.37,202.4,152.74,103.73,166.76,175.53,157.26,213.3,129.72,147.86
2022-06-15,158.02,169.93,133.49,155.62,157.36,169.03,161.84,149.96,184.95,153.08,178.72,193.08,184.35,161.96,162.35,168.34,173.76,160.96,160.11,147.5,186.37,136.37,184.44,176.12,200.58,179.61,191.11,171.3,134.34,179.27,141.12,156.1,178.62,154.35,182.15,117.65,135.93,202.27,152.44,104.95,167.19,175.51,157.07,212.97,130.09,147.4
2022-06-16,157.79,169.64,133.44,155.44,157.37,168.91,161.81,149.56,184.38,153.46,178.56,192.81,184.07,162.41,162.25,167.79,174.08,160.18,159.92,147.49,186.18,136.45,184.09,175.92,200.41,179.09,190.58,171.02,134.35,179.27,140.86,155.72,178.26,154.52,181.64,117.98,135.55,202.08,152.4,105.75,167.54,175.54,157.02,212.53,130.5,147.08
2022-06-17,157.62,169.29,133.65,155.47,157.43,168.83,161.59,149.54,184.0,153.85,178.47,192.61,184.08,163.0,162.45,167.24,174.61,159.51,159.84,147.54,186.18,136.74,183.84,175.66,200.44,178.26,190.35,170.72,134.34,179.22,140.61,155.42,178.16,154.58,181.23,118.19,135.34,202.06,152.6,106.28,167.79,175.93,157.11,212.35,130.85,147.03
2022-06-18,157.47,168.74,133.75,155.47,157.45,168.53,161.28,149.51,183.42,154.25,178.2,192.2,184.09,163.7,162.53,166.51,174.92,158.66,159.51,147.5,186.0,137.04,183.36,175.17,200.17,176.94,189.64,170.65,134.29,178.68,140.24,154.47,177.99,154.64,180.39,118.37,135.09,201.68,152.83,106.62,169.21,176.03,157.28,211.93,131.0,146.56
2022-06-19,157.55,168.52,133.94,155.71,157.57,168.78,161.09,149.4,182.99,154.53,178.15,192.15,184.54,164.15,162.68,166.22,175.4,158.24,159.33,147.6,185.96,137.31,183.41,174.87,200.16,176.18,189.39,170.65,134.34,178.43,140.04,154.16,178.22,154.83,180.03,118.63,134.78,201.63,153.04,106.55,170.69,176.45,157.59,212.01,131.19,146.47
2022-06-20,157.54,168.26,134.02,155.88,157.59,168.98,160.81,149.23,182.51,154.67,178.03,192.06,184.97,164.37,162.78,165.96,175.85,157.84,159.05,147.63,185.92,137.55,183.38,174.49,200.17,175.45,189.03,170.59,134.32,178.05,139.81,153.82,178.37,154.91,179.69,118.73,134.43,201.36,153.14,106.28,170.94,176.91,157.9,212.04,131.24,146.27
2022-06-21,157.33,167.96,133.97,156.06,157.46,169.12,160.49,149.0,181.74,154.56,177.78,191.83,184.75,164.45,162.99,165.52,176.3,157.23,158.59,147.54,186.01,137.53,183.25,173.86,200.09,174.58,188.34,170.7,134.28,177.69,139.49,153.54,178.52,154.88,179.21,118.58,134.5,200.84,153.24,106.24,171.09,177.5,158.14,211.96,131.12,145.86
2022-06-22,157.29,167.84,134.01,156.29,157.37,169.39,160.13,148.95,181.03,154.4,177.68,191.91,184.74,164.63,163.18,165.32,176.7,156.87,158.32,147.57,186.24,137.95,183.29,173.61,200.21,174.03,188.23,170.87,134.34,177.47,139.47,153.53,178.82,155.06,178.93,118.38,134.73,200.37,153.42,106.29,170.87,178.21,158.49,212.01,130.96,145.64
2022-06-23,157.22,167.51,134.01,156.49,157.23,169.69,159.92,149.16,180.72,154.83,177.69,191.82,184.92,164.99,163.31,165.43,176.73,156.65,158.09,147.6,186.19,138.3,183.3,173.39,200.43,173.66,188.28,171.11,134.53,177.52,139.6,153.44,179.04,155.2,178.63,118.1,135.06,200.06,153.53,106.28,170.67,178.78,158.8,212.15,130.71,145.55
2022-06-24,156.97,167.13,133.85,156.4,157.01,169.89,159.75,149.1,180.18,154.62,177.52,191.69,184.96,165.13,163.17,165.53,176.37,156.49,157.57,147.53,184.07,138.66,183.2,173.04,200.52,173.54,188.12,171.41,134.62,177.58,139.93,153.2,179.19,155.3,178.29,117.88,135.55,199.74,153.43,106.33,170.47,179.01,158.99,212.03,130.39,145.45
2022-06-25,156.59,166.47,133.57,156.04,156.58,169.73,159.5,148.89,179.36,154.32,177.14,191.15,184.66,164.79,162.86,165.24,175.87,156.17,156.97,147.29,181.69,138.81,182.92,172.53,200.23,173.55,187.55,171.36,134.59,177.83,140.23,153.06,178.95,155.21,177.91,117.25,136.06,199.15,153.18,106.19,169.15,179.15,158.83,211.47,129.91,145.51
2022-06-26,156.26,165.86,133.47,155.64,156.26,169.6,159.36,148.81,178.94,154.09,176.88,190.83,184.53,164.65,162.74,165.14,175.54,155.89,155.71,147.14,179.64,139.05,182.69,172.13,200.19,173.47,186.99,171.36,134.74,178.05,140.6,152.85,178.77,155.17,177.64,116.7,136.85,198.79,153.0,106.4,168.3,179.33,158.76,210.85,129.61,145.83
2022-06-27,156.04,165.39,133.29,155.27,156.0,169.46,159.34,148.76,178.06,154.04,176.57,190.53,184.44,164.6,162.6,165.05,175.17,155.32,154.28,147.06,177.52,139.06,182.49,171.66,199.78,173.05,185.78,171.5,135.04,178.24,140.89,152.34,178.68,155.08,176.82,116.28,137.64,198.16,152.88,106.38,168.14,179.48,158.72,209.92,129.36,146.31
2022-06-28,156.02,165.18,133.32,154.95,156.01,169.35,159.46,148.72,177.48,154.76,176.45,190.48,184.56,164.62,162.52,165.09,174.93,154.95,153.02,147.09,177.17,139.3,182.29,171.28,199.59,172.7,185.24,171.58,135.4,178.5,141.33,152.03,178.66,155.14,176.15,116.01,138.62,197.7,152.78,105.97,167.91,179.41,159.08,208.84,129.22,147.02
2022-06-29,156.15,165.08,133.43,154.65,155.99,169.34,159.53,148.75,177.52,157.24,176.43,190.44,184.85,164.59,162.44,165.04,174.75,154.96,152.11,147.21,176.88,139.33,182.02,171.09,199.86,173.05,185.3,171.73,135.73,178.83,141.94,151.68,178.54,155.19,176.22,115.84,139.44,197.71,152.75,105.22,167.79,179.38,159.28,207.69,129.14,147.92
2022-06-30,156.39,165.21,133.54,154.38,155.95,169.16,159.43,148.38,177.18,156.07,176.2,190.35,185.29,164.47,162.36,165.02,174.72,154.91,151.19,147.22,175.19,139.34,182.07,170.92,200.09,173.22,185.59,171.91,135.91,178.88,142.47,151.24,178.66,155.17,176.4,115.71,140.23,197.63,152.64,104.55,167.63,179.38,159.4,206.51,129.18,148.97
